id,post,badge,reputation,learning,reciprocity,status,day,url,status_badge,status_reputation,status_learning,status_reciprocity
5928186,0.003170993,0.004904509,0.07,0.0272676,0.004904509,0.022407209,0.036490009,1,0.000109896,0.001568505,0.000610991,0.000109896
5928186,0.004702337,0.003240113,0.07,0.0249953,0.003240113,0.015017997,0.053866203,1,4.87E-05,0.00105126,0.000375379,4.87E-05
5928186,0.006258972,0.004771351,0.07,0.036356801,0.004771351,0.011189851,0.071242398,1,5.34E-05,0.00078329,0.000406827,5.34E-05
5928186,0.007841747,0.006327878,0.07,0.047718301,0.006327878,0.008848363,0.088618593,1,5.60E-05,0.000619385,0.000422229,5.60E-05
5928186,0.009451555,0.007910544,0.07,0.059079801,0.007910544,0.007268335,0.105994787,1,5.75E-05,0.000508783,0.000429412,5.75E-05
5928186,0.002904916,0.00952024,0.07,0.070441301,0.00952024,0.006130273,0.123370982,1,5.84E-05,0.000429119,0.000431824,5.84E-05
5928186,0.004039934,0.002974055,0.070886076,0.029194741,0.002974055,0.003639608,0.19200695,1,1.08E-05,0.000257998,0.000106257,1.08E-05
5928186,0.00596349,0.004108993,0.152173913,0.036546753,0.004108993,0.002318671,0.271937446,1,9.53E-06,0.000352841,8.47E-05,9.53E-06
5928186,0.009206943,0.006032416,0.152173913,0.048024109,0.006032416,0.001596384,0.351867941,1,9.63E-06,0.000242928,7.67E-05,9.63E-06
5933656,0.024754661,2.00E-05,0,0,2.00E-05,0.058005826,0.013900956,0,1.16E-06,0,0,1.16E-06
5933656,0.026233159,0.024822285,0.0112,0.009428631,0.024822285,0.054735013,0.014769765,1,0.001358648,0.000613032,0.000516076,0.001358648
5933656,0.027712818,0.02630068,0.014,0.018857262,0.02630068,0.051808496,0.015638575,1,0.001362599,0.000725319,0.000976966,0.001362599
5933656,0.029193639,0.027780236,0.014,0.028285893,0.027780236,0.049174631,0.016507385,1,0.001366083,0.000688445,0.001390948,0.001366083
5933656,0.030675624,0.029260954,0.014,0.037714523,0.029260954,0.04679161,0.017376195,1,0.001369167,0.000655083,0.001764723,0.001369167
5933656,0.032158775,0.030742837,0.084,0.047143154,0.030742837,0.044625227,0.018245004,1,0.001371906,0.003748519,0.002103774,0.001371906
5933656,0.033643093,0.032225885,0.07,0.056571785,0.032225885,0.042647225,0.019113814,1,0.001374345,0.002985306,0.00241263,0.001374345
5933656,0.035128582,0.033710101,0.07,0.066000416,0.033710101,0.040834057,0.019982624,1,0.00137652,0.002858384,0.002695065,0.00137652
5933656,0.012191358,0.035195486,0.07,0.075429047,0.035195486,0.039165943,0.020851434,1,0.001378464,0.002741616,0.00295425,0.001378464
5933656,0.020530845,0.012259853,0.07,0.034571646,0.012259853,0.034876505,0.023457863,1,0.000427581,0.002441355,0.001205738,0.000427581
5933656,0.004882655,0.020598761,0.07,0.061286101,0.020598761,0.032493484,0.025195482,1,0.000669326,0.002274544,0.001991399,0.000669326
5933656,0.003378902,0.004951657,0.077777778,0.023047764,0.004951657,0.024794493,0.03301477,1,0.000122774,0.001928461,0.000571458,0.000122774
5933656,0.004902818,0.003448007,0.082352941,0.021630388,0.003448007,0.017003848,0.047784535,1,5.86E-05,0.001400317,0.0003678,5.86E-05
5933656,0.00644797,0.004971818,0.082352941,0.031059019,0.004971818,0.012841722,0.062554301,1,6.38E-05,0.001057554,0.000398851,6.38E-05
5933656,0.008512157,0.006516863,0.082352941,0.04048765,0.006516863,0.010251955,0.077324066,1,6.68E-05,0.000844279,0.000415078,6.68E-05
5933656,0.010100266,0.008580907,0.0875,0.052446759,0.008580907,0.008573349,0.091225022,1,7.36E-05,0.000750168,0.000449644,7.36E-05
5933656,0.003004442,0.010168905,0.0875,0.06187539,0.010168905,0.007335033,0.105125977,1,7.46E-05,0.000641815,0.000453858,7.46E-05
5933656,0.001544923,0.003073573,0.0875,0.024897478,0.003073573,0.004512205,0.1607298,1,1.39E-05,0.000394818,0.000112343,1.39E-05
5933656,0.002413031,0.001614156,0.065420561,0.017772763,0.001614156,0.001633362,0.346655083,1,2.64E-06,0.000106855,2.90E-05,2.64E-06
5933656,0.006557616,0.002482204,0.038781163,0.021801648,0.002482204,0.000446392,0.660295395,1,1.11E-06,1.73E-05,9.73E-06,1.11E-06
5947043,0.001414237,2.23E-05,0,0.000441574,2.23E-05,1,0,1,2.23E-05,0,0.000441574,2.23E-05
5947043,0.002876677,0.001483479,0.0112,0.000883148,0.001483479,0.499565595,0.00086881,1,0.000741095,0.005595135,0.000441191,0.000741095
5947043,0.004340252,0.002945817,0.014,0.001324723,0.002945817,0.332754127,0.001737619,1,0.000980233,0.004658558,0.000440807,0.000980233
5947043,0.005804964,0.004409291,0.014,0.001766297,0.004409291,0.249348393,0.002606429,1,0.00109945,0.003490877,0.000440423,0.00109945
5947043,0.001177309,0.005873902,0.014,0.002207871,0.005873902,0.199304952,0.003475239,1,0.001170698,0.002790269,0.00044004,0.001170698
5947043,0.003992308,0.001246568,0.014,0.000809553,0.001246568,0.090119264,0.008688097,1,0.00011234,0.00126167,7.30E-05,0.00011234
5947043,0.010969199,0.004061371,0.0175,0.001655903,0.004061371,0.065855778,0.012163336,1,0.000267465,0.001152476,0.000109051,0.000267465
5947043,0.012448858,0.011037779,0.035,0.007498876,0.011037779,0.058005826,0.013900956,1,0.000640255,0.002030204,0.000434979,0.000640255
5947043,0.004626775,0.012517334,0.035,0.011685946,0.012517334,0.051808496,0.015638575,1,0.000648504,0.001813297,0.000605431,0.000648504
5947043,0.009182793,0.004695795,0.035,0.008082385,0.004695795,0.039165943,0.020851434,1,0.000183915,0.001370808,0.000316554,0.000183915
5947043,0.002124492,0.009251497,0.035,0.016310647,0.009251497,0.033643908,0.024326672,1,0.000311256,0.001177537,0.000548754,0.000311256
5947043,0.001826406,0.002193685,0.035,0.007449199,0.002193685,0.019557084,0.041702867,1,4.29E-05,0.000684498,0.000145685,4.29E-05
5947043,0.003394696,0.00189562,0.035,0.007911669,0.00189562,0.010376907,0.076455256,1,1.97E-05,0.000363192,8.21E-05,1.97E-05
5947043,0.005016973,0.003463801,0.035,0.012098739,0.003463801,0.006889863,0.111207646,1,2.39E-05,0.000241145,8.34E-05,2.39E-05
5947043,0.006864371,0.005085965,0.035,0.016285809,0.005085965,0.005053491,0.145960035,1,2.57E-05,0.000176872,8.23E-05,2.57E-05
5947043,0.008604985,0.006933235,0.035897436,0.020890464,0.006933235,0.00394306,0.179843614,1,2.73E-05,0.000141546,8.24E-05,2.73E-05
5947043,0.003883638,0.008673729,0.035897436,0.025077533,0.008673729,0.003183291,0.213727194,1,2.76E-05,0.000114272,7.98E-05,2.76E-05
5947043,0.003256405,0.003952709,0.050909091,0.017144631,0.003952709,0.001934744,0.309296264,1,7.65E-06,9.85E-05,3.32E-05,7.65E-06
5947043,0.006771784,0.003325519,0.064814815,0.018750951,0.003325519,0.000877907,0.496959166,1,2.92E-06,5.69E-05,1.65E-05,2.92E-06
5947043,0.010243493,0.006840654,0.076923077,0.035866792,0.006840654,0.000456844,0.655082537,1,3.13E-06,3.51E-05,1.64E-05,3.13E-06
5958455,0.000103827,2.57E-05,0,0,2.57E-05,1,0,0,2.57E-05,0,0,2.57E-05
5958455,0.001311497,0.000173159,0.00112,0.000160699,0.000173159,0.090119264,0.008688097,0,1.56E-05,0.000100934,1.45E-05,1.56E-05
5958455,0.002801683,0.001380746,0.001166667,0.000294616,0.001380746,0.042647225,0.019113814,0,5.89E-05,4.98E-05,1.26E-05,5.89E-05
5958455,0.00430614,0.002870829,0.001166667,0.000455315,0.002870829,0.027727442,0.029539531,0,7.96E-05,3.23E-05,1.26E-05,7.96E-05
5958455,0.000994305,0.004375182,0.001166667,0.000616015,0.004375182,0.020426271,0.039965248,0,8.94E-05,2.38E-05,1.26E-05,8.94E-05
5958455,0.003114278,0.001063576,0.001183099,0.000264815,0.001063576,0.007613129,0.101650738,0,8.10E-06,9.01E-06,2.02E-06,8.10E-06
5958455,0.004811024,0.003183402,0.001186441,0.000479375,0.003183402,0.004785816,0.152910513,0,1.52E-05,5.68E-06,2.29E-06,1.52E-05
5958455,0.00660293,0.004880031,0.001186441,0.000640074,0.004880031,0.00337216,0.204170287,0,1.65E-05,4.00E-06,2.16E-06,1.65E-05
5958455,0.003141132,0.006671812,0.001186441,0.000800774,0.006671812,0.002523966,0.255430061,0,1.68E-05,2.99E-06,2.02E-06,1.68E-05
5958455,0.162557893,0.003210254,0.001206897,0.000432226,0.003210254,0.001265239,0.406602954,0,4.06E-06,1.53E-06,5.47E-07,4.06E-06
5958455,0.033621613,0.162615961,0.028,0.018049346,0.162615961,0.001242728,0.410947003,0,0.000202087,3.48E-05,2.24E-05,0.000202087
5958455,0.01880485,0.033688622,0.028,0.006617744,0.033688622,0.001136939,0.432667246,0,3.83E-05,3.18E-05,7.52E-06,3.83E-05
5958455,0.063245955,0.018872886,0.028571429,0.006384275,0.018872886,0.000957593,0.475238923,0,1.81E-05,2.74E-05,6.11E-06,1.81E-05
5958455,0.065849664,0.06331091,0.0875,0.026546543,0.06331091,0.00090578,0.489139878,1,5.73E-05,7.93E-05,2.40E-05,5.73E-05
5958455,0.068512213,0.065914438,0.0875,0.033541244,0.065914438,0.000856826,0.503040834,1,5.65E-05,7.50E-05,2.87E-05,5.65E-05
5958455,0.071236324,0.068576802,0.0875,0.040535945,0.068576802,0.0008105,0.51694179,1,5.56E-05,7.09E-05,3.29E-05,5.56E-05
5958455,0.028348718,0.071300725,0.0875,0.047530645,0.071300725,0.000766597,0.530842745,1,5.47E-05,6.71E-05,3.64E-05,5.47E-05
5958455,0.013468964,0.028416092,0.130232558,0.025805317,0.028416092,0.000659234,0.568201564,1,1.87E-05,8.59E-05,1.70E-05,1.87E-05
5958455,0.010466381,0.01353737,0.130841121,0.018489856,0.01353737,0.000444666,0.661164205,1,6.02E-06,5.82E-05,8.22E-06,6.02E-06
5958455,0.017188231,0.010534995,0.073298429,0.014633665,0.010534995,0.00018142,0.827106864,1,1.91E-06,1.33E-05,2.65E-06,1.91E-06
5974433,0.014641176,2.91E-05,0,0,2.91E-05,0.099218071,0.007819288,0,2.89E-06,0,0,2.89E-06
5974433,0.016120834,0.014709501,0.0112,0.012076266,0.014709501,0.090119264,0.008688097,1,0.001325609,0.001009336,0.001088304,0.001325609
5974433,0.017601655,0.016189057,0.014,0.024152532,0.016189057,0.082536924,0.009556907,1,0.001336195,0.001155517,0.001993476,0.001336195
5974433,0.01908364,0.017669775,0.014,0.036228799,0.017669775,0.076121099,0.010425717,1,0.001345043,0.001065695,0.002757776,0.001345043
5974433,0.005123629,0.019151657,0.014,0.048305065,0.019151657,0.07062182,0.011294526,1,0.001352525,0.000988705,0.003411392,0.001352525
5974433,0.008821753,0.005192613,0.021,0.024152532,0.005192613,0.054735013,0.014769765,1,0.000284218,0.001149435,0.001321989,0.000284218
5974433,0.010313117,0.008890481,0.023333333,0.044279643,0.008890481,0.04679161,0.017376195,1,0.000416,0.001091804,0.002071916,0.000416
5974433,0.01180803,0.010381742,0.023333333,0.056355909,0.010381742,0.040834057,0.019982624,1,0.000423929,0.000952795,0.00230124,0.000423929
5974433,0.004429659,0.011876551,0.023333333,0.068432175,0.011876551,0.036200405,0.022589053,1,0.000429936,0.000844676,0.002477272,0.000429936
5974433,0.008907385,0.004498692,0.023333333,0.034886991,0.004498692,0.026933102,0.030408341,1,0.000121164,0.000628439,0.000939615,0.000121164
5974433,0.002092243,0.008976107,0.023333333,0.064406753,0.008976107,0.0229614,0.035621199,1,0.000206104,0.000535766,0.001478869,0.000206104
5974433,0.001877072,0.002161438,0.023333333,0.024957617,0.002161438,0.013032146,0.061685491,1,2.82E-05,0.000304083,0.000325251,2.82E-05
5974433,0.003510595,0.001946282,0.023728814,0.02476658,0.001946282,0.00677141,0.112945265,1,1.32E-05,0.000160678,0.000167705,1.32E-05
5974433,0.005318648,0.003579691,0.023728814,0.036842846,0.003579691,0.004398921,0.164205039,1,1.57E-05,0.000104381,0.000162069,1.57E-05
5974433,0.020105667,0.005387619,0.024137931,0.049554334,0.005387619,0.003166952,0.214596003,1,1.71E-05,7.64E-05,0.000156936,1.71E-05
5974433,0.021959241,0.020173612,0.07,0.158834688,0.020173612,0.002865775,0.231972198,1,5.78E-05,0.000200604,0.000455185,5.78E-05
5974433,0.006324396,0.022027058,0.07,0.173961808,0.022027058,0.002606429,0.249348393,1,5.74E-05,0.00018245,0.000453419,5.74E-05
5974433,0.003768619,0.006393297,0.070886076,0.059168084,0.006393297,0.001858353,0.317984361,1,1.19E-05,0.000131731,0.000109955,1.19E-05
5974433,0.00678011,0.003837698,0.072916667,0.036854386,0.003837698,0.000921653,0.48479583,1,3.54E-06,6.72E-05,3.40E-05,3.54E-06
5974433,0.008346384,0.00684898,0.078651685,0.048975597,0.00684898,0.000489221,0.639443962,1,3.35E-06,3.85E-05,2.40E-05,3.35E-06
6022656,0.001450913,4.06E-05,0,0,4.06E-05,1,0,0,4.06E-05,0,0,4.06E-05
6022656,0.002931734,0.001520153,0.0112,0,0.001520153,0.499565595,0.00086881,0,0.000759416,0.005595135,0,0.000759416
6022656,0.004413719,0.003000871,0.014,0.011763442,0.003000871,0.332754127,0.001737619,1,0.000998552,0.004658558,0.003914334,0.000998552
6022656,0.00589687,0.004482753,0.014,0.023526884,0.004482753,0.249348393,0.002606429,1,0.001117767,0.003490877,0.005866391,0.001117767
6022656,0.003679132,0.005965801,0.014,0.035290326,0.005965801,0.199304952,0.003475239,1,0.001189014,0.002790269,0.007033537,0.001189014
6022656,0.010352168,0.003748217,0.042,0.029408605,0.003748217,0.142112449,0.005212858,1,0.000532668,0.005968723,0.004179329,0.000532668
6022656,0.011840001,0.01042079,0.07,0.070580652,0.01042079,0.124239791,0.006081668,1,0.001294677,0.008696785,0.008768926,0.001294677
6022656,0.013329009,0.01190852,0.07,0.082344094,0.01190852,0.110338836,0.006950478,1,0.001313972,0.007723719,0.009085752,0.001313972
6022656,0.00492836,0.013397425,0.07,0.094107536,0.013397425,0.099218071,0.007819288,1,0.001329267,0.006945265,0.009337168,0.001329267
6022656,0.00963989,0.004997358,0.07,0.043132621,0.004997358,0.076121099,0.010425717,1,0.000380404,0.005328477,0.003283302,0.000380404
6022656,0.002218282,0.009708561,0.07,0.076462373,0.009708561,0.065855778,0.012163336,1,0.000639365,0.004609904,0.005035489,0.000639365
6022656,0.001863587,0.002287469,0.07,0.027055917,0.002287469,0.039165943,0.020851434,1,8.96E-05,0.002741616,0.00105967,8.96E-05
6022656,0.003396177,0.001932798,0.07,0.0252914,0.001932798,0.021372719,0.038227628,1,4.13E-05,0.00149609,0.000540546,4.13E-05
6022656,0.004954098,0.003465281,0.07,0.037054842,0.003465281,0.014529172,0.055603823,1,5.03E-05,0.001017042,0.000538376,5.03E-05
6022656,0.006538203,0.005023095,0.07,0.048818284,0.005023095,0.010906117,0.072980017,1,5.48E-05,0.000763428,0.000532418,5.48E-05
6022656,0.008572831,0.00660709,0.07,0.060581727,0.00660709,0.008663274,0.090356212,1,5.72E-05,0.000606429,0.000524836,5.72E-05
6022656,0.002650555,0.008641577,0.073684211,0.075533681,0.008641577,0.007202713,0.106863597,1,6.22E-05,0.000530726,0.000544047,6.22E-05
6022656,0.002127233,0.002719712,0.073684211,0.030646862,0.002719712,0.004135534,0.172893136,1,1.12E-05,0.000304724,0.000126741,1.12E-05
6022656,0.004696752,0.002196426,0.083333333,0.02462692,0.002196426,0.001850942,0.318853171,1,4.07E-06,0.000154245,4.56E-05,4.07E-06
6022656,0.007534909,0.004765766,0.094594595,0.038377695,0.004765766,0.001070859,0.447437011,1,5.10E-06,0.000101297,4.11E-05,5.10E-06
6024220,0,4.18E-05,0,0,4.18E-05,1,0,0,4.18E-05,0,0,4.18E-05
6024220,0.001264987,6.93E-05,2.00E-04,1.20E-05,6.93E-05,0.016690292,0.048653345,0,1.16E-06,3.34E-06,2.00E-07,1.16E-06
6024220,0.002907047,0.001334239,0.000202899,2.17E-05,0.001334239,0.007074594,0.108601216,0,9.44E-06,1.44E-06,1.54E-07,9.44E-06
6024220,0.004654114,0.002976186,0.000202899,3.37E-05,0.002976186,0.004263851,0.168549088,0,1.27E-05,8.65E-07,1.44E-07,1.27E-05
6024220,0.071214783,0.004723131,0.000202899,4.57E-05,0.004723131,0.00292236,0.228496959,0,1.38E-05,5.93E-07,1.34E-07,1.38E-05
6024220,0.087636763,0.071279185,0.014,0.000683095,0.071279185,0.002838112,0.233709818,1,0.000202298,3.97E-05,1.94E-06,0.000202298
6024220,0.089523735,0.087700026,0.014,0.000976839,0.087700026,0.002770713,0.238053866,1,0.000242992,3.88E-05,2.71E-06,0.000242992
6024220,0.091420198,0.089586867,0.014,0.001133964,0.089586867,0.002705722,0.242397915,1,0.000242397,3.79E-05,3.07E-06,0.000242397
6024220,0.03358718,0.091483199,0.014,0.00129109,0.091483199,0.002643011,0.246741964,1,0.000241791,3.70E-05,3.41E-06,0.000241791
6024220,0.055017502,0.033654191,0.015,0.000618229,0.033654191,0.002478578,0.2589053,1,8.34E-05,3.72E-05,1.53E-06,8.34E-05
6024220,0.01200607,0.055083028,0.015555556,0.001118815,0.055083028,0.002380764,0.266724587,1,0.00013114,3.70E-05,2.66E-06,0.00013114
6024220,0.007371637,0.012074578,0.015909091,0.000385974,0.012074578,0.001974568,0.304952215,1,2.38E-05,3.14E-05,7.62E-07,2.38E-05
6024220,0.009629223,0.007440466,0.016091954,0.000352331,0.007440466,0.001411074,0.380538662,1,1.05E-05,2.27E-05,4.97E-07,1.05E-05
6024220,0.036897094,0.009697896,0.016091954,0.000509456,0.009697896,0.001033983,0.456125109,1,1.00E-05,1.66E-05,5.27E-07,1.00E-05
6024220,0.039511636,0.036963876,0.051851852,0.001840793,0.036963876,0.00094108,0.479582971,1,3.48E-05,4.88E-05,1.73E-06,3.48E-05
6024220,0.043805546,0.039578237,0.051851852,0.002040007,0.039578237,0.000856826,0.503040834,1,3.39E-05,4.44E-05,1.75E-06,3.39E-05
6024220,0.01275292,0.043871849,0.053846154,0.002317682,0.043871849,0.000782789,0.525629887,1,3.43E-05,4.22E-05,1.81E-06,3.43E-05
6024220,0.00856679,0.012821376,0.054368932,0.000877427,0.012821376,0.000542853,0.615117289,1,6.96E-06,2.95E-05,4.76E-07,6.96E-06
6024220,0.021217713,0.008635536,0.064220183,0.000649467,0.008635536,0.000210876,0.804517811,1,1.82E-06,1.35E-05,1.37E-07,1.82E-06
6024220,0.029966638,0.021285582,0.11023622,0.004365175,0.021285582,8.08E-05,0.914856646,1,1.72E-06,8.91E-06,3.53E-07,1.72E-06
6067741,0.001474307,5.23E-05,0,0.000527436,5.23E-05,1,0,1,5.23E-05,0,0.000527436,5.23E-05
6067741,0.002966852,0.001543545,0.0112,0.001054872,0.001543545,0.499565595,0.00086881,1,0.000771102,0.005595135,0.000526978,0.000771102
6067741,0.004460581,0.003035987,0.014,0.001582308,0.003035987,0.332754127,0.001737619,1,0.001010237,0.004658558,0.000526519,0.001010237
6067741,0.005955493,0.004529611,0.014,0.002109743,0.004529611,0.249348393,0.002606429,1,0.001129451,0.003490877,0.000526061,0.001129451
6067741,0.00185454,0.00602442,0.014,0.002637179,0.00602442,0.199304952,0.003475239,1,0.001200697,0.002790269,0.000525603,0.001200697
6067741,0.004475998,0.001923751,0.021,0.001186731,0.001923751,0.110338836,0.006950478,1,0.000212264,0.002317116,0.000130942,0.000212264
6067741,0.005980455,0.004545028,0.023333333,0.002109743,0.004545028,0.082536924,0.009556907,1,0.000375133,0.001925862,0.000174132,0.000375133
6067741,0.007488523,0.006049381,0.023333333,0.002637179,0.006049381,0.065855778,0.012163336,1,0.000398387,0.001536635,0.000173673,0.000398387
6067741,0.003003042,0.007557344,0.023333333,0.003164615,0.007557344,0.054735013,0.014769765,1,0.000413651,0.00127715,0.000173215,0.000413651
6067741,0.00678087,0.003072173,0.023333333,0.001582308,0.003072173,0.036200405,0.022589053,1,0.000111214,0.000844676,5.73E-05,0.000111214
6067741,0.001798882,0.006849739,0.023333333,0.002900897,0.006849739,0.029460548,0.027801911,1,0.000201797,0.000687413,8.55E-05,0.000201797
6067741,0.001711505,0.001868098,0.025,0.001149057,0.001868098,0.015538876,0.052128584,1,2.90E-05,0.000388472,1.79E-05,2.90E-05
6067741,0.003353565,0.001780726,0.025,0.001101964,0.001780726,0.007685625,0.100781929,1,1.37E-05,0.000192141,8.47E-06,1.37E-05
6067741,0.005079833,0.003422672,0.025,0.0016294,0.003422672,0.004916559,0.149435274,1,1.68E-05,0.000122914,8.01E-06,1.68E-05
6067741,0.020805462,0.005148821,0.025,0.002156836,0.005148821,0.003501796,0.198088619,1,1.80E-05,8.75E-05,7.55E-06,1.80E-05
6067741,0.022657216,0.02087336,0.077777778,0.008039774,0.02087336,0.003183291,0.213727194,1,6.64E-05,0.000247589,2.56E-05,6.64E-05
6067741,0.00659156,0.022724985,0.077777778,0.009369392,0.022724985,0.002908054,0.229365769,1,6.61E-05,0.000226182,2.72E-05,6.61E-05
6067741,0.003894231,0.006660443,0.08,0.00373889,0.006660443,0.002118858,0.29018245,1,1.41E-05,0.000169509,7.92E-06,1.41E-05
6067741,0.005148408,0.003963301,0.083333333,0.002649964,0.003963301,0.001120989,0.436142485,1,4.44E-06,9.34E-05,2.97E-06,4.44E-06
6067741,0.010204636,0.005217391,0.064516129,0.002739636,0.005217391,0.000521286,0.624674196,1,2.72E-06,3.36E-05,1.43E-06,2.72E-06
6163022,0.001524659,7.74E-05,0,0.004123133,7.74E-05,1,0,1,7.74E-05,0,0.004123133,7.74E-05
6163022,0.003042441,0.001593893,0.0112,0.008246265,0.001593893,0.499565595,0.00086881,1,0.000796254,0.005595135,0.00411955,0.000796254
6163022,0.004561445,0.00311157,0.014,0.012369398,0.00311157,0.332754127,0.001737619,1,0.001035388,0.004658558,0.004115968,0.001035388
6163022,0.006081675,0.004630469,0.014,0.016492531,0.004630469,0.249348393,0.002606429,1,0.0011546,0.003490877,0.004112386,0.0011546
6163022,0.007603132,0.006150593,0.014,0.020615664,0.006150593,0.199304952,0.003475239,1,0.001225844,0.002790269,0.004108804,0.001225844
6163022,0.009125818,0.007671945,0.084,0.024738796,0.007671945,0.165942659,0.004344049,1,0.001273103,0.013939183,0.004105222,0.001273103
6163022,0.010649734,0.009194525,0.07,0.028861929,0.009194525,0.142112449,0.005212858,1,0.001306656,0.009947871,0.004101639,0.001306656
6163022,0.012174884,0.010718336,0.07,0.032985062,0.010718336,0.124239791,0.006081668,1,0.001331644,0.008696785,0.004098057,0.001331644
6163022,0.006860205,0.01224338,0.07,0.037108194,0.01224338,0.110338836,0.006950478,1,0.00135092,0.007723719,0.004094475,0.00135092
6163022,0.008389065,0.006929069,0.105,0.02267723,0.006929069,0.090119264,0.008688097,1,0.000624443,0.009462523,0.002043655,0.000624443
6163022,0.002851618,0.008457823,0.07,0.026800363,0.008457823,0.076121099,0.010425717,1,0.000643819,0.005328477,0.002040073,0.000643819
6163022,0.002212289,0.00292076,0.1,0.011780379,0.00292076,0.049174631,0.016507385,1,0.000143627,0.004917463,0.000579296,0.000143627
6163022,0.003770211,0.002281476,0.1,0.010013322,0.002281476,0.028568508,0.028670721,1,6.52E-05,0.002856851,0.000286066,6.52E-05
6163022,0.005752327,0.003839289,0.1,0.014136455,0.003839289,0.019982624,0.040834057,1,7.67E-05,0.001998262,0.000282483,7.67E-05
6163022,0.007345805,0.005821268,0.107692308,0.019347007,0.005821268,0.015538876,0.052128584,1,9.05E-05,0.001673417,0.000300631,9.05E-05
6163022,0.008956989,0.007414636,0.107692308,0.02347014,0.007414636,0.012656444,0.06342311,1,9.38E-05,0.001363002,0.000297049,9.38E-05
6163022,0.002738102,0.009025708,0.107692308,0.027593273,0.009025708,0.010635429,0.074717637,1,9.60E-05,0.001145354,0.000293466,9.60E-05
6163022,0.001308052,0.002807252,0.107692308,0.011021451,0.002807252,0.006331685,0.119895743,1,1.78E-05,0.000681874,6.98E-05,1.78E-05
6163022,0.00292739,0.001377302,0.070351759,0.007132561,0.001377302,0.002092341,0.292788879,1,2.88E-06,0.0001472,1.49E-05,2.88E-06
6163022,0.003670639,0.002996527,0.058823529,0.01367171,0.002996527,0.00086881,0.499565595,1,2.60E-06,5.11E-05,1.19E-05,2.60E-06
6167855,0.001527099,7.87E-05,0,0.010376104,7.87E-05,1,0,1,7.87E-05,0,0.010376104,7.87E-05
6167855,0.003046104,0.001596333,0.0112,0.020752207,0.001596333,0.499565595,0.00086881,1,0.000797473,0.005595135,0.010367089,0.000797473
6167855,0.004566334,0.003115233,0.014,0.031128311,0.003115233,0.332754127,0.001737619,1,0.001036607,0.004658558,0.010358074,0.001036607
6167855,0.00608779,0.004635357,0.014,0.041504415,0.004635357,0.249348393,0.002606429,1,0.001155819,0.003490877,0.010349059,0.001155819
6167855,0.003812959,0.006156708,0.014,0.051880519,0.006156708,0.199304952,0.003475239,1,0.001227062,0.002790269,0.010340044,0.001227062
6167855,0.005338109,0.003882035,0.042,0.036316363,0.003882035,0.142112449,0.005212858,1,0.000551685,0.005968723,0.005161007,0.000551685
6167855,0.00686573,0.005407079,0.035,0.046692467,0.005407079,0.110338836,0.006950478,1,0.000596611,0.003861859,0.005151992,0.000596611
6167855,0.008395832,0.006934594,0.035,0.05706857,0.006934594,0.090119264,0.008688097,1,0.000624941,0.003154174,0.005142978,0.000624941
6167855,0.003986576,0.008464589,0.035,0.067444674,0.008464589,0.076121099,0.010425717,1,0.000644334,0.002664238,0.005133963,0.000644334
6167855,0.009187967,0.00405564,0.042,0.037353973,0.00405564,0.054735013,0.014769765,1,0.000221985,0.002298871,0.00204457,0.000221985
6167855,0.002174421,0.00925667,0.046666667,0.072632726,0.00925667,0.04679161,0.017376195,1,0.000433134,0.002183608,0.003398602,0.000433134
6167855,0.00195886,0.002243611,0.046666667,0.024902649,0.002243611,0.026933102,0.030408341,1,6.04E-05,0.001256878,0.000670706,6.04E-05
6167855,0.003559102,0.002028064,0.048275862,0.023256784,0.002028064,0.014529172,0.055603823,1,2.95E-05,0.000701408,0.000337902,2.95E-05
6167855,0.005199732,0.003628195,0.048275862,0.033632888,0.003628195,0.009778731,0.080799305,1,3.55E-05,0.000472077,0.000328887,3.55E-05
6167855,0.007122379,0.005268712,0.048275862,0.044008992,0.005268712,0.007268335,0.105994787,1,3.83E-05,0.000350885,0.000319872,3.83E-05
6167855,0.008848647,0.007191225,0.05,0.055956845,0.007191225,0.005759461,0.13032146,1,4.14E-05,0.000287973,0.000322281,4.14E-05
6167855,0.002721783,0.008917373,0.05,0.066332949,0.008917373,0.004722636,0.154648132,1,4.21E-05,0.000236132,0.000313266,4.21E-05
6167855,0.003005776,0.002790934,0.047457627,0.025966952,0.002790934,0.002501119,0.25716768,1,6.98E-06,0.000118697,6.49E-05,6.98E-06
6167855,0.004227232,0.003074907,0.070707071,0.026914248,0.003074907,0.001153147,0.429192007,1,3.55E-06,8.15E-05,3.10E-05,3.55E-06
6167855,0.01085009,0.004296279,0.050359712,0.027300103,0.004296279,0.000425975,0.670721112,1,1.83E-06,2.15E-05,1.16E-05,1.83E-06
6231153,0.001561678,9.59E-05,0,0.010344111,9.59E-05,1,0,1,9.59E-05,0,0.010344111,9.59E-05
6231153,0.003098015,0.00163091,0.0112,0.020688222,0.00163091,0.499565595,0.00086881,1,0.000814747,0.005595135,0.010335124,0.000814747
6231153,0.004635605,0.00316714,0.014,0.031032332,0.00316714,0.332754127,0.001737619,1,0.001053879,0.004658558,0.010326137,0.001053879
6231153,0.006174449,0.004704623,0.014,0.041376443,0.004704623,0.249348393,0.002606429,1,0.00117309,0.003490877,0.01031715,0.00117309
6231153,0.007714551,0.006243361,0.014,0.051720554,0.006243361,0.199304952,0.003475239,1,0.001244333,0.002790269,0.010308163,0.001244333
